label,x_px,y_px,area_px,color_l,color_a,color_b,circularity,eccentricity,extent,vari,gli,gap_fraction,solidity,cluster_id,is_tree,lat,lon
79,1070.7621419676213,214.88169364881693,803.0,31.343032719320664,-18.339696485141317,16.808386579480306,0.5328737504653441,0.5019555198179587,0.5576388888888889,0.4159064586291723,0.2825747289130021,0.15691158156911578,0.8160569105691057,-1,False,,
80,249.33653846153845,290.2625,1040.0,39.27378267090279,-21.042089820301005,28.960046144010335,0.4387918684269616,0.47348100069315213,0.5502645502645502,0.28856424923556356,0.31214373776411564,0.23076923076923073,0.7460545193687231,-1,False,,
81,1001.076062639821,274.09768829231916,1341.0,31.863565670979316,-20.0519909717596,21.190425854578844,0.4748959138211934,0.8354864579424368,0.573076923076923,0.3893974063213773,0.3260101936917299,0.12900820283370618,0.7764910248986682,0,False,,
82,814.6058763931104,335.8834853090172,987.0,35.51325241949485,-23.52513962695367,25.909184215336374,0.5357023951048333,0.5864898685172403,0.5751748251748252,0.3730569354616098,0.3480560161902738,0.12664640324214793,0.8170529801324503,-1,False,,
83,582.9558441558441,411.4961038961039,385.0,37.74841678763261,-23.34320410599622,24.48594702429304,0.7224328315260601,0.8418278187363366,0.7762096774193549,0.43516160462583814,0.32811119382257586,0.1662337662337663,0.9210526315789473,-1,False,,
84,450.4008016032064,599.4288577154308,499.0,48.25399765674872,-39.56586916079381,45.85958369246212,0.6578283279903324,0.6197619699159747,0.6618037135278515,0.4492235680172343,0.5441536763925591,0.064128256513026,0.8800705467372134,-1,False,,
85,739.1445639187575,116.0394265232975,837.0,33.87905730835647,-20.2807892616474,16.25982779920992,0.5751998887635191,0.6835202340832393,0.6585365853658537,0.4933730201125857,0.3111556245257751,0.21505376344086025,0.8320079522862823,-1,False,,
86,1050.876893939394,38.27840909090909,528.0,28.773684971778664,-18.608129981604474,13.446407411826465,0.6683945405599572,0.6864598271384885,0.6666666666666666,0.5518851896860835,0.29609709492687025,0.09848484848484851,0.8785357737104825,-1,False,,
87,835.4684014869888,41.05576208178439,807.0,42.12356130461208,-27.269059704418293,30.53126495427114,0.663388813091153,0.4718075869633039,0.7192513368983957,0.39324149476477355,0.3809385924164986,0.21189591078066916,0.8752711496746204,-1,False,,
88,987.9920508744038,240.38473767885532,629.0,29.685844320591652,-18.942638047230798,18.316631928960327,0.6334590397423456,0.562640784921906,0.677801724137931,0.4496990361255379,0.34795129130370855,0.1462639109697933,0.8420348058902276,-1,False,,
89,49.564331210191085,198.3528662420382,785.0,42.29342168214695,-23.047202011238383,32.88246412473687,0.5954569436242125,0.36312918449930964,0.6455592105263158,0.25269617517093185,0.3070013939675869,0.23566878980891715,0.8440860215053764,-1,False,,
90,1108.3471849865953,130.2828418230563,746.0,27.851405995315073,-17.089120959971975,15.166914875549356,0.5766389746098539,0.5394384917083644,0.5930047694753577,0.438739514632535,0.29913000508034276,0.10857908847184983,0.8335195530726257,-1,False,,
91,1051.6995884773662,226.35802469135803,486.0,25.924590692032492,-15.663959368069364,11.568737848272226,0.5940133175600603,0.8404924119954377,0.5841346153846154,0.49847794561014497,0.277699651279,0.13580246913580252,0.8663101604278075,1,True,,
92,561.6928838951311,415.4968789013733,801.0,29.55408195437232,-16.73054008610154,19.26751580664397,0.5473900387232369,0.824606835010495,0.6068181818181818,0.3193608094820667,0.285469174122882,0.18476903870162298,0.8326403326403327,1,True,,
93,626.5929443690637,459.83175033921304,737.0,37.66565275227961,-25.383157366108904,25.20959434466551,0.6381660281566764,0.4989161893152391,0.7019047619047619,0.3961149068748935,0.33824272060531774,0.05834464043419263,0.8579743888242142,-1,False,,
94,1193.728121353559,214.75379229871646,857.0,35.959870852718296,-19.09479674268914,20.556799481160542,0.54741570590265,0.619458362511942,0.5771043771043771,0.3375424101835719,0.2710908871652643,0.2427071178529755,0.8264223722275795,-1,False,,
95,443.57937584803256,358.8914518317503,737.0,38.11779724268848,-22.3634511626304,29.37868603826059,0.5922204497992629,0.3605181602676398,0.6992409867172675,0.2875485003520223,0.3305230694424912,0.16282225237449122,0.829954954954955,-1,False,,
